periodos_id,periodos_nombre,indicadores_id,indicadores_nombre,islas_alojamiento_id,islas_alojamiento_nombre,estancias_medias_indice_ocupacion_plazas_hoteleras_ofertadas_pernoctaciones_establecimientos_hoteleros
2006M04,2006 abril,2,Pernoctaciones,ES707,La Palma,62699
2006M04,2006 abril,2,Pernoctaciones,ES703,El Hierro,4108
2006M03,2006 marzo,0,Estancias medias,ES70,Canarias,8.2
2006M03,2006 marzo,0,Estancias medias,ES708,Lanzarote,8.3
2006M03,2006 marzo,0,Estancias medias,ES704,Fuerteventura,11.0
2006M03,2006 marzo,0,Estancias medias,ES705,Gran Canaria,7.9
2006M03,2006 marzo,0,Estancias medias,ES709,Tenerife,7.9
2006M03,2006 marzo,0,Estancias medias,ES706,La Gomera,7.4
2006M03,2006 marzo,0,Estancias medias,ES707,La Palma,5.1
2006M03,2006 marzo,0,Estancias medias,ES703,El Hierro,3.2
2006M03,2006 marzo,1,Índice de ocupación por plazas,ES70,Canarias,79.1
2006M03,2006 marzo,1,Índice de ocupación por plazas,ES708,Lanzarote,70.6
2006M03,2006 marzo,1,Índice de ocupación por plazas,ES704,Fuerteventura,82.2
2006M03,2006 marzo,1,Índice de ocupación por plazas,ES705,Gran Canaria,83.7
2006M03,2006 marzo,1,Índice de ocupación por plazas,ES709,Tenerife,78.6
2006M03,2006 marzo,1,Índice de ocupación por plazas,ES706,La Gomera,98.4
2006M03,2006 marzo,1,Índice de ocupación por plazas,ES707,La Palma,68.9
2006M03,2006 marzo,1,Índice de ocupación por plazas,ES703,El Hierro,36.9
2006M03,2006 marzo,2,Pernoctaciones,ES70,Canarias,4087021
2006M03,2006 marzo,2,Pernoctaciones,ES708,Lanzarote,586816
2006M03,2006 marzo,2,Pernoctaciones,ES704,Fuerteventura,493670
2006M03,2006 marzo,2,Pernoctaciones,ES705,Gran Canaria,1196363
2006M03,2006 marzo,2,Pernoctaciones,ES709,Tenerife,1709153
2006M03,2006 marzo,2,Pernoctaciones,ES706,La Gomera,51768
2006M03,2006 marzo,2,Pernoctaciones,ES707,La Palma,45415
2006M03,2006 marzo,2,Pernoctaciones,ES703,El Hierro,3836
2006M02,2006 febrero,0,Estancias medias,ES70,Canarias,7.8
2006M02,2006 febrero,0,Estancias medias,ES708,Lanzarote,7.4
2006M02,2006 febrero,0,Estancias medias,ES704,Fuerteventura,8.7
2006M02,2006 febrero,0,Estancias medias,ES705,Gran Canaria,7.9
2006M02,2006 febrero,0,Estancias medias,ES709,Tenerife,7.9
2006M02,2006 febrero,0,Estancias medias,ES706,La Gomera,6.2
2006M02,2006 febrero,0,Estancias medias,ES707,La Palma,4.3
2006M02,2006 febrero,0,Estancias medias,ES703,El Hierro,3.5
2006M02,2006 febrero,1,Índice de ocupación por plazas,ES70,Canarias,71.8
2006M02,2006 febrero,1,Índice de ocupación por plazas,ES708,Lanzarote,63.0
2006M02,2006 febrero,1,Índice de ocupación por plazas,ES704,Fuerteventura,52.3
2006M02,2006 febrero,1,Índice de ocupación por plazas,ES705,Gran Canaria,78.0
2006M02,2006 febrero,1,Índice de ocupación por plazas,ES709,Tenerife,77.0
2006M02,2006 febrero,1,Índice de ocupación por plazas,ES706,La Gomera,81.9
2006M02,2006 febrero,1,Índice de ocupación por plazas,ES707,La Palma,54.2
2006M02,2006 febrero,1,Índice de ocupación por plazas,ES703,El Hierro,32.3
2006M02,2006 febrero,2,Pernoctaciones,ES70,Canarias,3350144
2006M02,2006 febrero,2,Pernoctaciones,ES708,Lanzarote,472871
2006M02,2006 febrero,2,Pernoctaciones,ES704,Fuerteventura,283708
2006M02,2006 febrero,2,Pernoctaciones,ES705,Gran Canaria,1006439
2006M02,2006 febrero,2,Pernoctaciones,ES709,Tenerife,1512918
2006M02,2006 febrero,2,Pernoctaciones,ES706,La Gomera,38921
2006M02,2006 febrero,2,Pernoctaciones,ES707,La Palma,32260
2006M02,2006 febrero,2,Pernoctaciones,ES703,El Hierro,3027
2006M01,2006 enero,0,Estancias medias,ES70,Canarias,8.7
2006M01,2006 enero,0,Estancias medias,ES708,Lanzarote,8.4
2006M01,2006 enero,0,Estancias medias,ES704,Fuerteventura,10.3
2006M01,2006 enero,0,Estancias medias,ES705,Gran Canaria,9.0
2006M01,2006 enero,0,Estancias medias,ES709,Tenerife,8.5
2006M01,2006 enero,0,Estancias medias,ES706,La Gomera,6.5
2006M01,2006 enero,0,Estancias medias,ES707,La Palma,5.8
2006M01,2006 enero,0,Estancias medias,ES703,El Hierro,3.5
2006M01,2006 enero,1,Índice de ocupación por plazas,ES70,Canarias,73.8
2006M01,2006 enero,1,Índice de ocupación por plazas,ES708,Lanzarote,63.3
2006M01,2006 enero,1,Índice de ocupación por plazas,ES704,Fuerteventura,59.4
2006M01,2006 enero,1,Índice de ocupación por plazas,ES705,Gran Canaria,83.3
2006M01,2006 enero,1,Índice de ocupación por plazas,ES709,Tenerife,76.3
2006M01,2006 enero,1,Índice de ocupación por plazas,ES706,La Gomera,76.5
2006M01,2006 enero,1,Índice de ocupación por plazas,ES707,La Palma,55.3
2006M01,2006 enero,1,Índice de ocupación por plazas,ES703,El Hierro,28.2
2006M01,2006 enero,2,Pernoctaciones,ES70,Canarias,3810634
2006M01,2006 enero,2,Pernoctaciones,ES708,Lanzarote,526205
2006M01,2006 enero,2,Pernoctaciones,ES704,Fuerteventura,356639
2006M01,2006 enero,2,Pernoctaciones,ES705,Gran Canaria,1190526
2006M01,2006 enero,2,Pernoctaciones,ES709,Tenerife,1657431
2006M01,2006 enero,2,Pernoctaciones,ES706,La Gomera,40250
2006M01,2006 enero,2,Pernoctaciones,ES707,La Palma,36460
2006M01,2006 enero,2,Pernoctaciones,ES703,El Hierro,3123
2005,2005,0,Estancias medias,ES70,Canarias,7.8
2005,2005,0,Estancias medias,ES708,Lanzarote,8.1
2005,2005,0,Estancias medias,ES704,Fuerteventura,9.5
2005,2005,0,Estancias medias,ES705,Gran Canaria,7.8
2005,2005,0,Estancias medias,ES709,Tenerife,7.6
2005,2005,0,Estancias medias,ES706,La Gomera,6.0
2005,2005,0,Estancias medias,ES707,La Palma,4.9
2005,2005,0,Estancias medias,ES703,El Hierro,3.4
2005,2005,1,Índice de ocupación por plazas,ES70,Canarias,75.0
2005,2005,1,Índice de ocupación por plazas,ES708,Lanzarote,75.8
2005,2005,1,Índice de ocupación por plazas,ES704,Fuerteventura,71.6
2005,2005,1,Índice de ocupación por plazas,ES705,Gran Canaria,78.2
2005,2005,1,Índice de ocupación por plazas,ES709,Tenerife,74.0
2005,2005,1,Índice de ocupación por plazas,ES706,La Gomera,74.8
2005,2005,1,Índice de ocupación por plazas,ES707,La Palma,62.1
2005,2005,1,Índice de ocupación por plazas,ES703,El Hierro,37.7
2005,2005,2,Pernoctaciones,ES70,Canarias,43739576
2005,2005,2,Pernoctaciones,ES708,Lanzarote,7075362
2005,2005,2,Pernoctaciones,ES704,Fuerteventura,4583616
2005,2005,2,Pernoctaciones,ES705,Gran Canaria,12533069
2005,2005,2,Pernoctaciones,ES709,Tenerife,18550980
2005,2005,2,Pernoctaciones,ES706,La Gomera,465729
2005,2005,2,Pernoctaciones,ES707,La Palma,481642
2005,2005,2,Pernoctaciones,ES703,El Hierro,49178
2005M12,2005 diciembre,0,Estancias medias,ES70,Canarias,8.0
2005M12,2005 diciembre,0,Estancias medias,ES708,Lanzarote,7.8
2005M12,2005 diciembre,0,Estancias medias,ES704,Fuerteventura,11.3
2005M12,2005 diciembre,0,Estancias medias,ES705,Gran Canaria,7.9
2005M12,2005 diciembre,0,Estancias medias,ES709,Tenerife,7.7
2005M12,2005 diciembre,0,Estancias medias,ES706,La Gomera,6.1
2005M12,2005 diciembre,0,Estancias medias,ES707,La Palma,4.9
2005M12,2005 diciembre,0,Estancias medias,ES703,El Hierro,3.2
2005M12,2005 diciembre,1,Índice de ocupación por plazas,ES70,Canarias,69.7
2005M12,2005 diciembre,1,Índice de ocupación por plazas,ES708,Lanzarote,57.8
2005M12,2005 diciembre,1,Índice de ocupación por plazas,ES704,Fuerteventura,66.2
2005M12,2005 diciembre,1,Índice de ocupación por plazas,ES705,Gran Canaria,75.8
2005M12,2005 diciembre,1,Índice de ocupación por plazas,ES709,Tenerife,72.0
2005M12,2005 diciembre,1,Índice de ocupación por plazas,ES706,La Gomera,68.4
2005M12,2005 diciembre,1,Índice de ocupación por plazas,ES707,La Palma,50.8
2005M12,2005 diciembre,1,Índice de ocupación por plazas,ES703,El Hierro,36.2
2005M12,2005 diciembre,2,Pernoctaciones,ES70,Canarias,3588188
2005M12,2005 diciembre,2,Pernoctaciones,ES708,Lanzarote,479142
2005M12,2005 diciembre,2,Pernoctaciones,ES704,Fuerteventura,397505
2005M12,2005 diciembre,2,Pernoctaciones,ES705,Gran Canaria,1082724
2005M12,2005 diciembre,2,Pernoctaciones,ES709,Tenerife,1555335
2005M12,2005 diciembre,2,Pernoctaciones,ES706,La Gomera,35984
2005M12,2005 diciembre,2,Pernoctaciones,ES707,La Palma,33497
2005M12,2005 diciembre,2,Pernoctaciones,ES703,El Hierro,4001
2005M11,2005 noviembre,0,Estancias medias,ES70,Canarias,8.1
2005M11,2005 noviembre,0,Estancias medias,ES708,Lanzarote,8.1
2005M11,2005 noviembre,0,Estancias medias,ES704,Fuerteventura,10.7
2005M11,2005 noviembre,0,Estancias medias,ES705,Gran Canaria,8.2
2005M11,2005 noviembre,0,Estancias medias,ES709,Tenerife,7.8
2005M11,2005 noviembre,0,Estancias medias,ES706,La Gomera,6.1
2005M11,2005 noviembre,0,Estancias medias,ES707,La Palma,4.9
2005M11,2005 noviembre,0,Estancias medias,ES703,El Hierro,3.4
2005M11,2005 noviembre,1,Índice de ocupación por plazas,ES70,Canarias,75.8
2005M11,2005 noviembre,1,Índice de ocupación por plazas,ES708,Lanzarote,69.4
2005M11,2005 noviembre,1,Índice de ocupación por plazas,ES704,Fuerteventura,72.0
2005M11,2005 noviembre,1,Índice de ocupación por plazas,ES705,Gran Canaria,82.4
2005M11,2005 noviembre,1,Índice de ocupación por plazas,ES709,Tenerife,75.2
2005M11,2005 noviembre,1,Índice de ocupación por plazas,ES706,La Gomera,84.7
2005M11,2005 noviembre,1,Índice de ocupación por plazas,ES707,La Palma,64.8
2005M11,2005 noviembre,1,Índice de ocupación por plazas,ES703,El Hierro,34.9
2005M11,2005 noviembre,2,Pernoctaciones,ES70,Canarias,3743046
2005M11,2005 noviembre,2,Pernoctaciones,ES708,Lanzarote,547182
2005M11,2005 noviembre,2,Pernoctaciones,ES704,Fuerteventura,405275
2005M11,2005 noviembre,2,Pernoctaciones,ES705,Gran Canaria,1130133
2005M11,2005 noviembre,2,Pernoctaciones,ES709,Tenerife,1572248
2005M11,2005 noviembre,2,Pernoctaciones,ES706,La Gomera,43157
2005M11,2005 noviembre,2,Pernoctaciones,ES707,La Palma,41318
2005M11,2005 noviembre,2,Pernoctaciones,ES703,El Hierro,3733
2005M10,2005 octubre,0,Estancias medias,ES70,Canarias,7.6
2005M10,2005 octubre,0,Estancias medias,ES708,Lanzarote,7.9
2005M10,2005 octubre,0,Estancias medias,ES704,Fuerteventura,9.1
2005M10,2005 octubre,0,Estancias medias,ES705,Gran Canaria,7.3
2005M10,2005 octubre,0,Estancias medias,ES709,Tenerife,7.6
2005M10,2005 octubre,0,Estancias medias,ES706,La Gomera,5.6
2005M10,2005 octubre,0,Estancias medias,ES707,La Palma,4.5
2005M10,2005 octubre,0,Estancias medias,ES703,El Hierro,3.5
2005M10,2005 octubre,1,Índice de ocupación por plazas,ES70,Canarias,78.5
2005M10,2005 octubre,1,Índice de ocupación por plazas,ES708,Lanzarote,76.4
2005M10,2005 octubre,1,Índice de ocupación por plazas,ES704,Fuerteventura,78.4
2005M10,2005 octubre,1,Índice de ocupación por plazas,ES705,Gran Canaria,84.0
2005M10,2005 octubre,1,Índice de ocupación por plazas,ES709,Tenerife,76.8
2005M10,2005 octubre,1,Índice de ocupación por plazas,ES706,La Gomera,78.7
2005M10,2005 octubre,1,Índice de ocupación por plazas,ES707,La Palma,51.1
2005M10,2005 octubre,1,Índice de ocupación por plazas,ES703,El Hierro,45.9
2005M10,2005 octubre,2,Pernoctaciones,ES70,Canarias,3968997
2005M10,2005 octubre,2,Pernoctaciones,ES708,Lanzarote,631390
2005M10,2005 octubre,2,Pernoctaciones,ES704,Fuerteventura,429679
2005M10,2005 octubre,2,Pernoctaciones,ES705,Gran Canaria,1173484
2005M10,2005 octubre,2,Pernoctaciones,ES709,Tenerife,1654236
2005M10,2005 octubre,2,Pernoctaciones,ES706,La Gomera,41433
2005M10,2005 octubre,2,Pernoctaciones,ES707,La Palma,33698
2005M10,2005 octubre,2,Pernoctaciones,ES703,El Hierro,5077
2005M09,2005 septiembre,0,Estancias medias,ES70,Canarias,8.1
2005M09,2005 septiembre,0,Estancias medias,ES708,Lanzarote,8.1
2005M09,2005 septiembre,0,Estancias medias,ES704,Fuerteventura,11.5
2005M09,2005 septiembre,0,Estancias medias,ES705,Gran Canaria,8.2
2005M09,2005 septiembre,0,Estancias medias,ES709,Tenerife,7.6
2005M09,2005 septiembre,0,Estancias medias,ES706,La Gomera,5.0
2005M09,2005 septiembre,0,Estancias medias,ES707,La Palma,5.0
2005M09,2005 septiembre,0,Estancias medias,ES703,El Hierro,3.2
2005M09,2005 septiembre,1,Índice de ocupación por plazas,ES70,Canarias,79.2
2005M09,2005 septiembre,1,Índice de ocupación por plazas,ES708,Lanzarote,83.0
2005M09,2005 septiembre,1,Índice de ocupación por plazas,ES704,Fuerteventura,84.2
2005M09,2005 septiembre,1,Índice de ocupación por plazas,ES705,Gran Canaria,80.0
2005M09,2005 septiembre,1,Índice de ocupación por plazas,ES709,Tenerife,76.7
2005M09,2005 septiembre,1,Índice de ocupación por plazas,ES706,La Gomera,69.9
2005M09,2005 septiembre,1,Índice de ocupación por plazas,ES707,La Palma,64.8
2005M09,2005 septiembre,1,Índice de ocupación por plazas,ES703,El Hierro,44.8
2005M09,2005 septiembre,2,Pernoctaciones,ES70,Canarias,3869552
2005M09,2005 septiembre,2,Pernoctaciones,ES708,Lanzarote,657882
2005M09,2005 septiembre,2,Pernoctaciones,ES704,Fuerteventura,464789
2005M09,2005 septiembre,2,Pernoctaciones,ES705,Gran Canaria,1068084
2005M09,2005 septiembre,2,Pernoctaciones,ES709,Tenerife,1597060
2005M09,2005 septiembre,2,Pernoctaciones,ES706,La Gomera,35592
2005M09,2005 septiembre,2,Pernoctaciones,ES707,La Palma,41351
2005M09,2005 septiembre,2,Pernoctaciones,ES703,El Hierro,4794
2005M08,2005 agosto,0,Estancias medias,ES70,Canarias,8.3
2005M08,2005 agosto,0,Estancias medias,ES708,Lanzarote,9.2
2005M08,2005 agosto,0,Estancias medias,ES704,Fuerteventura,9.8
2005M08,2005 agosto,0,Estancias medias,ES705,Gran Canaria,8.6
2005M08,2005 agosto,0,Estancias medias,ES709,Tenerife,7.7
2005M08,2005 agosto,0,Estancias medias,ES706,La Gomera,5.8
2005M08,2005 agosto,0,Estancias medias,ES707,La Palma,5.2
2005M08,2005 agosto,0,Estancias medias,ES703,El Hierro,3.2
2005M08,2005 agosto,1,Índice de ocupación por plazas,ES70,Canarias,95.2
2005M08,2005 agosto,1,Índice de ocupación por plazas,ES708,Lanzarote,111.4
2005M08,2005 agosto,1,Índice de ocupación por plazas,ES704,Fuerteventura,93.8
2005M08,2005 agosto,1,Índice de ocupación por plazas,ES705,Gran Canaria,92.0
2005M08,2005 agosto,1,Índice de ocupación por plazas,ES709,Tenerife,91.9
2005M08,2005 agosto,1,Índice de ocupación por plazas,ES706,La Gomera,83.3
2005M08,2005 agosto,1,Índice de ocupación por plazas,ES707,La Palma,92.8
2005M08,2005 agosto,1,Índice de ocupación por plazas,ES703,El Hierro,64.1
2005M08,2005 agosto,2,Pernoctaciones,ES70,Canarias,4730188
2005M08,2005 agosto,2,Pernoctaciones,ES708,Lanzarote,900904
2005M08,2005 agosto,2,Pernoctaciones,ES704,Fuerteventura,524349
2005M08,2005 agosto,2,Pernoctaciones,ES705,Gran Canaria,1226427
2005M08,2005 agosto,2,Pernoctaciones,ES709,Tenerife,1966391
2005M08,2005 agosto,2,Pernoctaciones,ES706,La Gomera,43821
2005M08,2005 agosto,2,Pernoctaciones,ES707,La Palma,61202
2005M08,2005 agosto,2,Pernoctaciones,ES703,El Hierro,7094
2005M07,2005 julio,0,Estancias medias,ES70,Canarias,7.8
2005M07,2005 julio,0,Estancias medias,ES708,Lanzarote,8.6
2005M07,2005 julio,0,Estancias medias,ES704,Fuerteventura,9.1
2005M07,2005 julio,0,Estancias medias,ES705,Gran Canaria,7.5
2005M07,2005 julio,0,Estancias medias,ES709,Tenerife,7.5
2005M07,2005 julio,0,Estancias medias,ES706,La Gomera,5.1
2005M07,2005 julio,0,Estancias medias,ES707,La Palma,5.0
2005M07,2005 julio,0,Estancias medias,ES703,El Hierro,3.3
2005M07,2005 julio,1,Índice de ocupación por plazas,ES70,Canarias,82.2
2005M07,2005 julio,1,Índice de ocupación por plazas,ES708,Lanzarote,99.5
2005M07,2005 julio,1,Índice de ocupación por plazas,ES704,Fuerteventura,79.5
2005M07,2005 julio,1,Índice de ocupación por plazas,ES705,Gran Canaria,77.9
2005M07,2005 julio,1,Índice de ocupación por plazas,ES709,Tenerife,79.7
2005M07,2005 julio,1,Índice de ocupación por plazas,ES706,La Gomera,65.9
2005M07,2005 julio,1,Índice de ocupación por plazas,ES707,La Palma,81.0
2005M07,2005 julio,1,Índice de ocupación por plazas,ES703,El Hierro,39.3
2005M07,2005 julio,2,Pernoctaciones,ES70,Canarias,4084062
2005M07,2005 julio,2,Pernoctaciones,ES708,Lanzarote,804740
2005M07,2005 julio,2,Pernoctaciones,ES704,Fuerteventura,444366
2005M07,2005 julio,2,Pernoctaciones,ES705,Gran Canaria,1038539
2005M07,2005 julio,2,Pernoctaciones,ES709,Tenerife,1703951
2005M07,2005 julio,2,Pernoctaciones,ES706,La Gomera,34680
2005M07,2005 julio,2,Pernoctaciones,ES707,La Palma,53437
2005M07,2005 julio,2,Pernoctaciones,ES703,El Hierro,4349
2005M06,2005 junio,0,Estancias medias,ES70,Canarias,7.6
2005M06,2005 junio,0,Estancias medias,ES708,Lanzarote,7.6
2005M06,2005 junio,0,Estancias medias,ES704,Fuerteventura,10.3
2005M06,2005 junio,0,Estancias medias,ES705,Gran Canaria,7.5
2005M06,2005 junio,0,Estancias medias,ES709,Tenerife,7.5
2005M06,2005 junio,0,Estancias medias,ES706,La Gomera,5.4
2005M06,2005 junio,0,Estancias medias,ES707,La Palma,3.9
2005M06,2005 junio,0,Estancias medias,ES703,El Hierro,3.5
2005M06,2005 junio,1,Índice de ocupación por plazas,ES70,Canarias,68.3
2005M06,2005 junio,1,Índice de ocupación por plazas,ES708,Lanzarote,69.8
2005M06,2005 junio,1,Índice de ocupación por plazas,ES704,Fuerteventura,74.1
2005M06,2005 junio,1,Índice de ocupación por plazas,ES705,Gran Canaria,67.9
2005M06,2005 junio,1,Índice de ocupación por plazas,ES709,Tenerife,67.9
2005M06,2005 junio,1,Índice de ocupación por plazas,ES706,La Gomera,53.1
2005M06,2005 junio,1,Índice de ocupación por plazas,ES707,La Palma,44.6
2005M06,2005 junio,1,Índice de ocupación por plazas,ES703,El Hierro,31.6
2005M06,2005 junio,2,Pernoctaciones,ES70,Canarias,3170217
2005M06,2005 junio,2,Pernoctaciones,ES708,Lanzarote,507036
2005M06,2005 junio,2,Pernoctaciones,ES704,Fuerteventura,355395
2005M06,2005 junio,2,Pernoctaciones,ES705,Gran Canaria,869148
2005M06,2005 junio,2,Pernoctaciones,ES709,Tenerife,1379742
2005M06,2005 junio,2,Pernoctaciones,ES706,La Gomera,27029
2005M06,2005 junio,2,Pernoctaciones,ES707,La Palma,28483
2005M06,2005 junio,2,Pernoctaciones,ES703,El Hierro,3384
2005M05,2005 mayo,0,Estancias medias,ES70,Canarias,7.3
2005M05,2005 mayo,0,Estancias medias,ES708,Lanzarote,7.6
2005M05,2005 mayo,0,Estancias medias,ES704,Fuerteventura,9.0
2005M05,2005 mayo,0,Estancias medias,ES705,Gran Canaria,7.3
2005M05,2005 mayo,0,Estancias medias,ES709,Tenerife,7.1
2005M05,2005 mayo,0,Estancias medias,ES706,La Gomera,7.2
2005M05,2005 mayo,0,Estancias medias,ES707,La Palma,4.3
2005M05,2005 mayo,0,Estancias medias,ES703,El Hierro,3.0
2005M05,2005 mayo,1,Índice de ocupación por plazas,ES70,Canarias,63.0
2005M05,2005 mayo,1,Índice de ocupación por plazas,ES708,Lanzarote,62.4
2005M05,2005 mayo,1,Índice de ocupación por plazas,ES704,Fuerteventura,64.5
2005M05,2005 mayo,1,Índice de ocupación por plazas,ES705,Gran Canaria,67.7
2005M05,2005 mayo,1,Índice de ocupación por plazas,ES709,Tenerife,60.4
2005M05,2005 mayo,1,Índice de ocupación por plazas,ES706,La Gomera,71.2
2005M05,2005 mayo,1,Índice de ocupación por plazas,ES707,La Palma,45.1
2005M05,2005 mayo,1,Índice de ocupación por plazas,ES703,El Hierro,25.9
2005M05,2005 mayo,2,Pernoctaciones,ES70,Canarias,3009021
2005M05,2005 mayo,2,Pernoctaciones,ES708,Lanzarote,468307
2005M05,2005 mayo,2,Pernoctaciones,ES704,Fuerteventura,318966
2005M05,2005 mayo,2,Pernoctaciones,ES705,Gran Canaria,891100
2005M05,2005 mayo,2,Pernoctaciones,ES709,Tenerife,1260610
2005M05,2005 mayo,2,Pernoctaciones,ES706,La Gomera,37914
2005M05,2005 mayo,2,Pernoctaciones,ES707,La Palma,29257
2005M05,2005 mayo,2,Pernoctaciones,ES703,El Hierro,2867
2005M04,2005 abril,0,Estancias medias,ES70,Canarias,7.1
2005M04,2005 abril,0,Estancias medias,ES708,Lanzarote,8.1
2005M04,2005 abril,0,Estancias medias,ES704,Fuerteventura,7.9
2005M04,2005 abril,0,Estancias medias,ES705,Gran Canaria,7.1
2005M04,2005 abril,0,Estancias medias,ES709,Tenerife,6.8
2005M04,2005 abril,0,Estancias medias,ES706,La Gomera,6.2
2005M04,2005 abril,0,Estancias medias,ES707,La Palma,5.4
2005M04,2005 abril,0,Estancias medias,ES703,El Hierro,3.4
2005M04,2005 abril,1,Índice de ocupación por plazas,ES70,Canarias,66.1
2005M04,2005 abril,1,Índice de ocupación por plazas,ES708,Lanzarote,71.3
2005M04,2005 abril,1,Índice de ocupación por plazas,ES704,Fuerteventura,59.6
2005M04,2005 abril,1,Índice de ocupación por plazas,ES705,Gran Canaria,65.3
2005M04,2005 abril,1,Índice de ocupación por plazas,ES709,Tenerife,66.1
2005M04,2005 abril,1,Índice de ocupación por plazas,ES706,La Gomera,82.1
2005M04,2005 abril,1,Índice de ocupación por plazas,ES707,La Palma,63.0
2005M04,2005 abril,1,Índice de ocupación por plazas,ES703,El Hierro,27.1
2005M04,2005 abril,2,Pernoctaciones,ES70,Canarias,3089622
2005M04,2005 abril,2,Pernoctaciones,ES708,Lanzarote,518097
2005M04,2005 abril,2,Pernoctaciones,ES704,Fuerteventura,293048
2005M04,2005 abril,2,Pernoctaciones,ES705,Gran Canaria,855541
2005M04,2005 abril,2,Pernoctaciones,ES709,Tenerife,1337526
2005M04,2005 abril,2,Pernoctaciones,ES706,La Gomera,42309
2005M04,2005 abril,2,Pernoctaciones,ES707,La Palma,40196
